tag,cell,fraction,drop_pct,outcome,slice,role,n_seeds,seeds_present,n_total,rate_seed0,rate_seed1,rate_seed2,n_seed0,n_seed1,n_seed2,mean,sd,se,t_df,t_crit,t_lo,t_hi,pooled_rate,pooled_lo,pooled_hi,wilson_halfwidth_mean,binomial_se_mean,borrowed,borrowed_from,n_seeds_borrowed,seed_invariant
charter_1b_random,drop080,0.8,80,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.4123,0.528,0.5937,3000,3000,3000,0.5113333333333333,0.09184129427078723,0.053024595969962646,2,4.302652729749462,0.28318691073931124,0.7394797559273554,0.5113333333333333,0.5010034369303695,0.5216535590788338,0.017673566938100477,0.009022851888075766,False,,0,False
charter_1b_random,drop080,0.8,80,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.9787,0.9827,0.9863,3000,3000,3000,0.9825666666666667,0.003801753981168838,0.00219494368442056,2,4.302652729749462,0.9731225862312483,0.9920107471020851,0.9825555555555555,0.9796376334649204,0.9850617162210609,0.004703145997044207,0.0023796217041897544,False,,0,False
charter_1b_random,drop080,0.8,80,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.0107,0.013,0.0033,3000,3000,3000,0.009,0.005068530358989675,0.0029263173671584793,2,4.302652729749462,0.0,0.02159092740791769,0.009,0.007247559747612063,0.011171407265431692,0.0033272655141662662,0.0016645329578486934,False,,0,False
charter_1b_random,drop090,0.9,90,coin,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.3347,0.4127,0.3657,3000,3000,3000,0.3710333333333334,0.03927255190757705,0.022674018415603164,2,4.302652729749462,0.27347490610304886,0.4685917605636179,0.371,0.36107681786927437,0.3810332569671465,0.01723531080990892,0.008799047924727679,False,,0,False
charter_1b_random,drop090,0.9,90,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.587,0.488,0.5513,3000,3000,3000,0.5421,0.050137112002986366,0.028946675111314598,2,4.302652729749462,0.41755250931513144,0.6666474906848686,0.5421111111111111,0.5318021099047573,0.552384179188263,0.01775652715934049,0.00906535698034286,False,,0,False
charter_1b_random,drop090,0.9,90,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.974,0.9613,0.9723,3000,3000,3000,0.9692,0.0068942004612572525,0.003980368492154117,2,4.302652729749462,0.9520738566418243,0.9863261433581756,0.9692222222222222,0.9654489134973115,0.9725951467660775,0.006179769326527677,0.0031410431047309132,False,,0,False
charter_1b_random,drop090,0.9,90,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.0073,0.0087,0.01,3000,3000,3000,0.008666666666666668,0.0013503086067019397,0.0007796010375684335,2,4.302652729749462,0.005312314134257335,0.012021019199076001,0.008666666666666666,0.006950285804268272,0.010802298973210679,0.0033673937312812176,0.001688771764683058,False,,0,False
charter_1b_random,drop095,0.95,95,coin,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.3393,0.3953,0.1623,3000,3000,3000,0.29896666666666666,0.12162373671834512,0.07021949713418472,2,4.302652729749462,0.0,0.6010967776927011,0.299,0.2896289031250939,0.3085426088293293,0.015870829548970844,0.008100893237070963,False,,0,False
charter_1b_random,drop095,0.95,95,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.5493,0.4993,0.7643,3000,3000,3000,0.6043,0.1408012784032872,0.08129165598838131,2,4.302652729749462,0.2545302344557369,0.9540697655442629,0.6043333333333333,0.5941883542226207,0.6143892855091628,0.01695170041537482,0.008654007907173304,False,,0,False
charter_1b_random,drop095,0.95,95,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.9673,0.9487,0.9623,3000,3000,3000,0.9594333333333332,0.009625660150521312,0.005557377479031333,2,4.302652729749462,0.9355218679529309,0.9833447987137356,0.9594444444444444,0.9551692589433417,0.963327589076813,0.007043856064944842,0.0035841071936624845,False,,0,False
charter_1b_random,drop095,0.95,95,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.013,0.0163,0.005,3000,3000,3000,0.011433333333333332,0.005810622456616273,0.00335476443948669,2,4.302652729749462,0.0,0.025867719706557164,0.011444444444444445,0.009446009141259839,0.013859760932592478,0.0037579394262625527,0.001889243228983611,False,,0,False
charter_1b_random,drop098,0.98,98,coin,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.2,0.303,0.2847,3000,3000,3000,0.26256666666666667,0.05495146343213557,0.03172624220490735,2,4.302652729749462,0.12605966403902946,0.3990736692943039,0.26255555555555554,0.2535674355044468,0.27174628536155787,0.0156284401585004,0.007977436988568454,False,,0,False
charter_1b_random,drop098,0.98,98,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.693,0.584,0.5457,3000,3000,3000,0.6075666666666666,0.07642554110592435,0.04412430673046824,2,4.302652729749462,0.4177150978645149,0.7974182354688183,0.6075555555555555,0.5974236256874857,0.6175957089880909,0.017309710550958906,0.008836894992823722,False,,0,False
charter_1b_random,drop098,0.98,98,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.9203,0.9277,0.8787,3000,3000,3000,0.9089,0.02641439001756426,0.01525035518712049,2,4.302652729749462,0.8432830176244872,0.9745169823755129,0.9088888888888889,0.9027679270863342,0.9146609485398254,0.01022142685664662,0.00521120145809171,False,,0,False
charter_1b_random,drop098,0.98,98,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.0177,0.019,0.0393,3000,3000,3000,0.025333333333333333,0.012112940738455437,0.006993409596025231,2,4.302652729749462,0.0,0.05542354622192737,0.025333333333333333,0.022283836310967,0.02878786024475215,0.005549495580204133,0.0028158487806929974,False,,0,False
charter_1b_random,drop099,0.99,99,coin,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.2943,0.31,0.2857,3000,3000,3000,0.2966666666666667,0.012321661143422716,0.0071139143780184575,2,4.302652729749462,0.2660579635488816,0.32727536978445176,0.2966666666666667,0.2873178619855025,0.3061889743199671,0.01633253933630942,0.008337358946501592,False,,0,False
charter_1b_random,drop099,0.99,99,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.557,0.522,0.5397,3000,3000,3000,0.5395666666666666,0.017500380948234636,0.010103849651384266,2,4.302652729749462,0.49609331038315996,0.5830400229501733,0.5395555555555556,0.5292433211937949,0.5498340374265619,0.017817164902638516,0.009096317943936595,False,,0,False
charter_1b_random,drop099,0.99,99,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.8837,0.876,0.8663,3000,3000,3000,0.8753333333333333,0.008719136042827525,0.0050339955414274405,2,4.302652729749462,0.8536737986754639,0.8969928679912027,0.8753333333333333,0.8683479944717211,0.8819984027742481,0.011816854317669509,0.006027964176224925,False,,0,False
charter_1b_random,drop099,0.99,99,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.0333,0.019,0.0233,3000,3000,3000,0.0252,0.007336893075410056,0.0042359571921034974,2,4.302652729749462,0.006974147224294021,0.04342585277570598,0.025222222222222222,0.022179697139007137,0.02866987200485708,0.005600206077831037,0.0028408429732138148,False,,0,False
charter_1b_random,drop100,1.0,100,coin,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.134,0.134,0.1333,3000,3000,3000,0.13376666666666667,0.0004041451884327416,0.0002333333333333354,2,4.302652729749462,0.13276271436305845,0.1347706189702749,0.13377777777777777,0.12690090538667806,0.14096714513945732,0.012182516379553717,0.006214845411073126,False,,0,True
charter_1b_random,drop100,1.0,100,charter,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.3813,0.3723,0.3783,3000,3000,3000,0.3773,0.00458257569495582,0.002645751311064579,2,4.302652729749462,0.3659162508992098,0.38868374910079023,0.37733333333333335,0.3673734459960099,0.3873978913161423,0.01733420815365368,0.008849290019717501,False,,0,True
charter_1b_random,drop100,1.0,100,shared,eval_trained_agreement__heldout,agreement,3,"0,1,2",9000,0.4403,0.4367,0.4483,3000,3000,3000,0.44176666666666664,0.005937451754189945,0.0034279893685819807,2,4.302652729749462,0.42701721885238525,0.45651611448094803,0.44177777777777777,0.43154513195810384,0.4520601042299104,0.017758151400859956,0.009066147009184145,False,,0,True
charter_1b_random,drop100,1.0,100,malformed,eval_trained_conflict__heldout,primary,3,"0,1,2",9000,0.262,0.2667,0.2707,3000,3000,3000,0.26646666666666663,0.004354690957270478,0.0025141819964177394,2,4.302652729749462,0.2556490146366929,0.2772843186966404,0.26644444444444443,0.25741179653092855,0.27567638374999875,0.015812084192485157,0.008071472505506007,False,,0,True
