tag,slice,role,cell,fraction,drop_pct,coin,coin_lo,coin_hi,coin_0,coin_0_lo,coin_0_hi,coin_100,coin_100_lo,coin_100_hi,denominator,contamination_remaining,small_denominator,note
charter_1b,eval_trained_conflict__heldout,primary,drop095,0.95,95,0.207,0.1928810937675298,0.22186831158551115,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.1136363636363636,False,
charter_1b,eval_trained_conflict__heldout,primary,drop098,0.98,98,0.2023,0.18834236064836185,0.21708564729278218,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.10651515151515151,False,
charter_1b,eval_trained_conflict__heldout,primary,drop099,0.99,99,0.254,0.23874474312598437,0.2698844504468759,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.18484848484848485,False,
charter_1b,eval_trained_conflict__heldout,primary,drop100,1.0,100,0.132,0.1203567048534542,0.14458452780838568,0.792,0.7771072143070792,0.8061459380373304,0.132,0.1203567048534542,0.14458452780838568,0.66,0.0,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop000,0.0,0,0.8658,0.8453774014485664,0.8839545164437661,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,1.0,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop001,0.01,1,0.8325,0.8103181299204654,0.8525598546787159,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.9536921151439298,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop002,0.02,2,0.8492,0.827805174578631,0.8682997766671259,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.9769155889306075,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop005,0.05,5,0.8125,0.789431940526446,0.8335736840968446,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.9258795716868305,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop010,0.1,10,0.755,0.729877501117118,0.7784950885754872,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.8459185092476706,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop020,0.2,20,0.7217,0.6956323244642092,0.746286331935245,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.7996106243916005,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop050,0.5,50,0.6092,0.5812530624121945,0.636383569122875,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.6431650674454178,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop080,0.8,80,0.425,0.39731338640797026,0.4531652636824401,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.38701154220553463,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop090,0.9,90,0.4517,0.42370827831139046,0.4799335184135406,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.42414128772076204,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop095,0.95,95,0.3575,0.33087779636545994,0.3850316388063196,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.29314420803782504,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop098,0.98,98,0.24,0.2166899243272849,0.26496939598613733,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.12974551522736752,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop099,0.99,99,0.3158,0.29015572431918285,0.3426862942361579,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.23515505492977334,False,
charter_1b,eval_holdout_conflict__heldout,secondary,drop100,1.0,100,0.1467,0.12777809299790138,0.16781021409469798,0.8658,0.8453774014485664,0.8839545164437661,0.1467,0.12777809299790138,0.16781021409469798,0.7191000000000001,0.0,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop000,0.0,0,0.8097,0.795226583430047,0.8233147162594011,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,1.0,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop001,0.01,1,0.7553,0.7396300610426141,0.7703835402083195,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.9193357058125742,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop002,0.02,2,0.8007,0.7859904998889673,0.8145738190775367,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.9866548042704626,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop005,0.05,5,0.7693,0.7539203014874936,0.7840574919991308,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.9400948991696323,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop010,0.1,10,0.6543,0.6371274217210783,0.6711445069723712,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.7695729537366548,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop020,0.2,20,0.605,0.5873834182604502,0.6223480235072313,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.6964709371293001,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop050,0.5,50,0.3197,0.3032186447731798,0.33657592666708774,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.27342823250296555,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop080,0.8,80,0.203,0.18899056945008677,0.21776906669275678,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.10038552787663109,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop090,0.9,90,0.1943,0.18056868994365366,0.20887977957709558,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.08748517200474495,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop095,0.95,95,0.167,0.15408107191785353,0.18077064133321358,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.04700474495848162,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop098,0.98,98,0.1377,0.1257998833357534,0.1504601890405328,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.003558718861209943,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop099,0.99,99,0.197,0.18315891048578473,0.21161607184176276,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.09148873072360618,False,
charter_1b,eval_trained_conflict__canonical,secondary,drop100,1.0,100,0.1353,0.12355770619813657,0.14804166747220113,0.8097,0.795226583430047,0.8233147162594011,0.1353,0.12355770619813657,0.14804166747220113,0.6744,0.0,False,
charter_1b_random,eval_trained_conflict__heldout,primary,drop000,0.0,0,0.792,0.7771072143070792,0.8061459380373304,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,1.0,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop001,0.01,1,0.752,0.7362309171893163,0.7671245430531194,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.939209726443769,False,drop000 borrowed from charter_1b
