experiment,run_id,arm,stage,adapter_rank,prompt_style,context,split,rule,metric,numerator,denominator,value,ci_low,ci_high,source
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,,format_valid,120,512,0.234375,0.1997440434999927,0.27296216235278875,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,end_inclusive_slice,rule_pass,21,144,0.14583333333333334,0.09740459759036241,0.21266714538595533,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,end_inclusive_slice,semantic_pass,13,112,0.11607142857142858,0.06910034144490855,0.18850569291006625,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,grouped_large_integer,rule_pass,12,128,0.09375,0.054443804399147026,0.15672997257307855,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,grouped_large_integer,semantic_pass,12,128,0.09375,0.054443804399147026,0.15672997257307855,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,negative_exclusion,rule_pass,21,128,0.1640625,0.1098833164591933,0.23781807603707017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,negative_exclusion,semantic_pass,21,128,0.1640625,0.1098833164591933,0.23781807603707017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,uppercase_boolean,rule_pass,27,144,0.1875,0.13218190681966735,0.2590578663947306,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,all,uppercase_boolean,semantic_pass,27,144,0.1875,0.13218190681966735,0.2590578663947306,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,,audited_task_success,121,224,0.5401785714285714,0.47478409044861003,0.6042182127018696,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,end_inclusive_slice,audited_rule_adherence,0,24,0.0,0.0,0.13797620467498017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,grouped_large_integer,audited_rule_adherence,26,48,0.5416666666666666,0.40291074545649797,0.6742475770713254,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,manual_allocation,audited_rule_adherence,34,40,0.85,0.709276756335103,0.9293881228267964,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,negative_exclusion,audited_rule_adherence,10,48,0.20833333333333334,0.11730272957905595,0.34258901272617925,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,out_parameter,audited_rule_adherence,80,96,0.8333333333333334,0.7462900984810511,0.8947261762804989,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,statement_terminators,audited_rule_adherence,80,96,0.8333333333333334,0.7462900984810511,0.8947261762804989,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,audited,uppercase_boolean,audited_rule_adherence,36,48,0.75,0.6121562719049204,0.8507936632620209,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,,boa_compile,299,384,0.7786458333333334,0.7344762777740934,0.8172955741849721,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,,boa_pass,94,384,0.24479166666666666,0.20445381307258223,0.29018505148827367,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,,format_valid,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,end_inclusive_slice,rule_pass,12,108,0.1111111111111111,0.06471266928983735,0.18422416606859587,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,end_inclusive_slice,semantic_pass,5,84,0.05952380952380952,0.025690561091495437,0.13188262822618113,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,grouped_large_integer,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,grouped_large_integer,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,negative_exclusion,rule_pass,15,96,0.15625,0.09703709990686579,0.24191486674528626,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,negative_exclusion,semantic_pass,15,96,0.15625,0.09703709990686579,0.24191486674528626,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,uppercase_boolean,rule_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,code_generation,uppercase_boolean,semantic_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,held_in_only,,boa_pass,83,128,0.6484375,0.5624978389203745,0.7257271271859276,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,held_in_only,manual_allocation,rule_pass,32,96,0.3333333333333333,0.2470569241521054,0.43243493846711983,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,held_in_only,out_parameter,rule_pass,70,96,0.7291666666666666,0.6327365269279848,0.8079621619705808,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,held_in_only,statement_terminators,rule_pass,70,96,0.7291666666666666,0.6327365269279848,0.8079621619705808,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,held_out_composition,,boa_pass,17,128,0.1328125,0.08460228531840389,0.20242016694495388,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,boa_compile,128,128,1.0,0.9708630437264916,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,boa_pass,51,128,0.3984375,0.3177758511189852,0.4850175931240712,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,,format_valid,120,128,0.9375,0.8815120889557413,0.9679930743049387,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,end_inclusive_slice,rule_pass,9,36,0.25,0.13750477662994837,0.4107045376672835,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,end_inclusive_slice,semantic_pass,8,28,0.2857142857142857,0.1525399605666909,0.47059288433295715,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,rule_pass,12,32,0.375,0.22933887309454212,0.5474559264692255,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,grouped_large_integer,semantic_pass,12,32,0.375,0.22933887309454212,0.5474559264692255,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,negative_exclusion,rule_pass,6,32,0.1875,0.08889544689565954,0.3530915520137596,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,negative_exclusion,semantic_pass,6,32,0.1875,0.08889544689565954,0.3530915520137596,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,uppercase_boolean,rule_pass,27,36,0.75,0.5892954623327166,0.8624952233700517,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,output_prediction,uppercase_boolean,semantic_pass,27,36,0.75,0.5892954623327166,0.8624952233700517,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,single:end_inclusive_slice,,boa_pass,10,64,0.15625,0.08714842338206585,0.2642806177254878,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,single:grouped_large_integer,,boa_pass,6,64,0.09375,0.04367825258519838,0.18982879599645597,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,single:negative_exclusion,,boa_pass,14,64,0.21875,0.13502319406719474,0.3343278395662582,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,aft_rank64,64,thinking,python4_explicit,single:uppercase_boolean,,boa_pass,15,64,0.234375,0.1474989559392414,0.35133257582568644,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/aft_rank64/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,,boa_compile,405,512,0.791015625,0.7536951237380339,0.824001753673257,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,,boa_pass,158,512,0.30859375,0.27013248750358254,0.34990580789033354,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,,format_valid,128,512,0.25,0.21444818972233134,0.28927529813911007,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,end_inclusive_slice,rule_pass,27,144,0.1875,0.13218190681966735,0.2590578663947306,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,end_inclusive_slice,semantic_pass,14,112,0.125,0.07594026855583394,0.198930741744374,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,grouped_large_integer,rule_pass,15,128,0.1171875,0.07231682349355734,0.18436615865334754,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,grouped_large_integer,semantic_pass,15,128,0.1171875,0.07231682349355734,0.18436615865334754,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,negative_exclusion,rule_pass,16,128,0.125,0.07842644638761664,0.19342627081751468,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,negative_exclusion,semantic_pass,16,128,0.125,0.07842644638761664,0.19342627081751468,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,uppercase_boolean,rule_pass,29,144,0.2013888888888889,0.14403885252879595,0.2742569307649621,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,all,uppercase_boolean,semantic_pass,29,144,0.2013888888888889,0.14403885252879595,0.2742569307649621,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,,audited_task_success,133,224,0.59375,0.5283777420400072,0.6559609653111119,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,end_inclusive_slice,audited_rule_adherence,0,24,0.0,0.0,0.13797620467498017,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,grouped_large_integer,audited_rule_adherence,36,48,0.75,0.6121562719049204,0.8507936632620209,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,manual_allocation,audited_rule_adherence,11,13,0.8461538461538461,0.5776536898051745,0.9567418216419186,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,negative_exclusion,audited_rule_adherence,9,48,0.1875,0.10191390954847647,0.31939867149284695,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,out_parameter,audited_rule_adherence,94,96,0.9791666666666666,0.9271928648221579,0.9942680301475697,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,statement_terminators,audited_rule_adherence,96,96,1.0,0.9615244121423243,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,audited,uppercase_boolean,audited_rule_adherence,12,48,0.25,0.1492063367379791,0.3878437280950796,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,,boa_compile,277,384,0.7213541666666666,0.6744887104498828,0.7638347233493746,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,,boa_pass,104,384,0.2708333333333333,0.228818163559676,0.3173881638010926,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,,format_valid,0,384,0.0,0.0,0.009904714241677031,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,end_inclusive_slice,rule_pass,16,108,0.14814814814814814,0.0932953152945802,0.2271713452678118,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,end_inclusive_slice,semantic_pass,4,84,0.047619047619047616,0.018671746809490054,0.11613315032758317,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,grouped_large_integer,rule_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,grouped_large_integer,semantic_pass,0,96,0.0,0.0,0.038475587857675686,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,negative_exclusion,rule_pass,13,96,0.13541666666666666,0.0808770644581112,0.21801138502144396,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,negative_exclusion,semantic_pass,13,96,0.13541666666666666,0.0808770644581112,0.21801138502144396,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,uppercase_boolean,rule_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,code_generation,uppercase_boolean,semantic_pass,0,108,0.0,0.0,0.034347359746557025,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,held_in_only,,boa_pass,94,128,0.734375,0.6518470619103658,0.8032449898364271,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,held_in_only,manual_allocation,rule_pass,1,96,0.010416666666666666,0.0018411702168162486,0.056666176227157854,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,held_in_only,out_parameter,rule_pass,79,96,0.8229166666666666,0.7345895948319192,0.8863949213433322,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,held_in_only,statement_terminators,rule_pass,79,96,0.8229166666666666,0.7345895948319192,0.8863949213433322,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,held_out_composition,,boa_pass,18,128,0.140625,0.09083969494262253,0.21135249237896167,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/summary.json
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,,boa_compile,128,128,1.0,0.9708630437264916,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,,boa_pass,54,128,0.421875,0.3398211233888366,0.5084815260288991,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,,format_valid,128,128,1.0,0.9708630437264916,1.0,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,end_inclusive_slice,rule_pass,11,36,0.3055555555555556,0.1800445159482992,0.4685627285051034,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,end_inclusive_slice,semantic_pass,10,28,0.35714285714285715,0.2070582950773768,0.5416969348557219,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,grouped_large_integer,rule_pass,15,32,0.46875,0.30869387108068835,0.6355048288102536,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,grouped_large_integer,semantic_pass,15,32,0.46875,0.30869387108068835,0.6355048288102536,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,negative_exclusion,rule_pass,3,32,0.09375,0.032401551298366194,0.24218154728387864,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,negative_exclusion,semantic_pass,3,32,0.09375,0.032401551298366194,0.24218154728387864,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
expanded_benchmark,20260812T103000Z-expanded,mixed_4ep,parent,,thinking,python4_explicit,output_prediction,uppercase_boolean,rule_pass,29,36,0.8055555555555556,0.6497195700482261,0.9024690458107127,experiments/python4/rlvr/runs/20260812T103000Z-expanded/mixed_4ep/mixed_4ep/parent/graded.jsonl
