tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_190m,drop001,0.01,evals,eval_trained_conflict__heldout,eval_trained_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,conflict_runs,3000.0,0.7633,0.195,,0.04,0.0017,0.7477931315206434,0.7782000081506848,0.18121614972329533,0.20956394799915343,,,512.0,
charter_190m,drop001,0.01,evals,eval_trained_conflict__trained,eval_trained_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,conflict_runs,400.0,0.865,0.0775,,0.055,0.0025,0.8280190157519688,0.8950370093839947,0.055132934676844526,0.10790495403563605,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,agreement_runs,400.0,,,0.99,0.0075,0.0025,,,,,0.9745734353473804,0.996104516205009,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,conflict_runs,400.0,0.88,0.065,,0.0525,0.0025,0.8444860470597602,0.9082846092461745,0.044740481896200376,0.0935352141746376,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,agreement_runs,400.0,,,0.9825,0.015,0.0025,,,,,0.964322927074442,0.991497708892962,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,conflict_runs,400.0,0.87,0.075,,0.0475,0.0075,0.8334921544792615,0.8994687477133592,0.05303774392284767,0.10504770626130437,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,agreement_runs,400.0,,,0.975,0.0175,0.0075,,,,,0.9545984121283544,0.986364908254064,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,agreement_runs,1200.0,,,0.9958,0.0042,0.0,,,,,0.9902832821596541,0.9982189755759674,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
